OBJECTID,GEAR_NAME,HAUL_ID,CRUISE,HAUL_NAME,NET,FOCI_GRID,BOTTOM_DEPTH,HAUL_PERFORMANCE,MESH,LAT,LON,PURPOSE,PRIMARY_NET,MIN_GEAR_DEPTH,MAX_GEAR_DEPTH,VOLUME_FILTERED,GEOGRAPHIC_AREA,GMT_DATE_TIME,COMMENTS_HAUL,POLYGONAL_AREA,STATION_NAME,MONTH_,YEAR_,DAY_,SHIP_CRUISE_NAME,SHIP_NAME,COMMENTS_SAMPLES,species_name,COMMON_NAME_1,COMMENTS_SPECIMEN,LARVALCATCHPER1000M3,LARVALCATCHPER10M2,STAGE_NAME,SPECIES_NAME_1,SPECIES_CODE_ICHBASE,SPECIES_NAME_ICHBASE,COMMON_NAME_ICHBASE
5147,60BON,DY16-07 31 1 60BON 1,DY16-07,1,1,H19,58,GOOD,505,57.6063,-160.5083,PLNKSURV,Y,0,47,115.062,BS,2016-05-22 6:42,Adaptive sampling station.,,31,5,2016,22,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,More nice P. quad eggs!,1181.97146,555.52659,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5148,60BON,DY16-07 131 1 60BON 1,DY16-07,1,1,AL49,48,GOOD,505,58.6022,-166.6277,PLNKSURV,Y,0,37,78.211,BS,2016-05-30 23:06,Adaptive sampling station,,131,5,2016,30,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,1559.88288,577.15667,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5149,60BON,DY16-07 132 1 60BON 1,DY16-07,1,1,AI52,38,GOOD,505,58.9415,-166.4817,PLNKSURV,Y,0,28,56.575,BS,2016-05-31 1:07,"Adaptive sampling station	",,132,5,2016,31,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,106.05391,29.6951,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5150,60BON,DY16-07 133 1 60BON 1,DY16-07,1,1,AF55,31,GOOD,505,59.2788,-166.3318,PLNKSURV,Y,0,21,44.572,BS,2016-05-31 3:13,"Adaptive sampling station	",,133,5,2016,31,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,224.3561,47.11478,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5151,60BON,DY16-10 44 1 60BON 1,DY16-10,1,1,70M48,81,QUEST,505,60.9099,-173.823,PLNKSURV,Y,0,71,220.578,BS,2016-10-01 13:35,Wire angle at 59 degrees.,,44,10,2016,1,DY16-10,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5152,60BON,DY16-10 49 2 60BON 1,DY16-10,2,1,70M40,74,GOOD,505,59.909,-172.4418,PLNKSURV,Y,0,61,136.047,BS,2016-10-02 19:09,Pikcing up a station that was dropped (CTD + bongo).,,49,10,2016,2,DY16-10,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5153,60BON,CF16-01 12 2 60BON 1,CF16-01,2,1,,17,GOOD,505,61.4991,-167.0061,GRID,Y,0,12,26.061,BS,2016-08-31 15:15,,,12,8,2016,31,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5154,60BON,CF16-01 13 2 60BON 1,CF16-01,2,1,,24,GOOD,505,61.4983,-168.0017,GRID,Y,0,20,45.208,BS,2016-08-31 20:30,,,13,8,2016,31,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5155,60BON,DY16-07 207 1 60BON 1,DY16-07,1,1,BG34,106,GOOD,505,56.671,-168.1502,GRID,Y,0,96,166.438,BS,2016-06-07 13:14,,,207,6,2016,7,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5156,60BON,DY16-07 208 1 60BON 1,DY16-07,1,1,BJ31,157,GOOD,505,56.3332,-168.3073,GRID,Y,0,147,249.619,BS,2016-06-07 15:20,,,208,6,2016,7,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5157,60BON,DY16-06 38 2 60BON 1,DY16-06,2,1,70M28,72,GOOD,333,58.6197,-170.2525,PLNKSURV,Y,0,62,117.432,BS,2016-05-07 17:26,,,38,5,2016,7,DY16-06,Oscar Dyson,,Gadus chalcogrammus,,,19415.49152,12037.60474,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5158,60BON,DY16-07 134 1 60BON 1,DY16-07,1,1,AC58,36,GOOD,505,59.6165,-166.1892,PLNKSURV,Y,0,26,56.957,BS,2016-05-31 5:29,Adaptive sampling station,,134,5,2016,31,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5159,60BON,DY16-07 135 1 60BON 1,DY16-07,1,1,AF61,31,GOOD,505,59.7195,-166.7997,PLNKSURV,Y,0,21,58.869,BS,2016-05-31 7:24,Adaptive sampling station,,135,5,2016,31,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,16.98687,3.56724,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5160,60BON,DY16-07 136 1 60BON 1,DY16-07,1,1,AI58,33,GOOD,505,59.3828,-166.9448,PLNKSURV,Y,0,24,53.211,BS,2016-05-31 9:36,Adaptive sampling station,,136,5,2016,31,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,37.58621,9.02069,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5161,60BON,DY16-07 137 1 60BON 1,DY16-07,1,1,AL55,42,GOOD,505,59.045,-167.0802,PLNKSURV,Y,0,33,92.814,BS,2016-05-31 12:00,Adaptive sampling station,,137,5,2016,31,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,269.35592,88.88745,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5162,60BON,DY16-07 138 1 60BON 1,DY16-07,1,1,AO52,48,GOOD,505,58.7023,-167.2268,PLNKSURV,Y,0,38,96.407,BS,2016-05-31 14:28,Adaptive sampling station,,138,5,2016,31,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,601.61607,228.6141,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5163,60BON,DY16-09 71 2 60BON 1,DY16-09,2,1,,103,GOOD,505,57.002,-171.0103,GRID,Y,0,86,222.466,BS,2016-09-16 0:38,60BON NET1 Flowmeter revs > AVG + 2 SD.,,71,9,2016,16,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5164,60BON,DY16-09 72 2 60BON 1,DY16-09,2,1,,69,GOOD,505,57.5058,-170.0077,GRID,Y,0,60,161.409,BS,2016-09-17 2:03,,,72,9,2016,17,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5165,60BON,DY16-09 73 2 60BON 1,DY16-09,2,1,,88,GOOD,505,57.4962,-171.004,GRID,Y,0,80,155.67,BS,2016-09-17 10:41,"	",,73,9,2016,17,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5166,60BON,DY16-09 23 2 60BON 1,DY16-09,2,1,,64,GOOD,505,57.5022,-164.9855,GRID,Y,0,57,120.551,BS,2016-08-31 7:12,60BON NET1 had 11 Chrysaora rinsed removed.,,23,8,2016,31,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,8.29524,4.72829,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5167,60BON,DY16-09 24 2 60BON 2,DY16-09,2,2,,41,GOOD,505,58.0113,-162.011,GRID,Y,0,34,57.098,BS,2016-08-31 16:30,60BON net 1 flowmeter windblown,,24,8,2016,31,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5168,60BON,DY16-09 25 2 60BON 1,DY16-09,2,1,,41,GOOD,505,58.5003,-165.9972,GRID,Y,0,35,75.696,BS,2016-09-01 9:01,,,25,9,2016,1,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5169,60BON,DY16-06 32 2 60BON 1,DY16-06,2,1,M4W,66,GOOD,333,57.9252,-169.3128,PLNKSURV,Y,0,54,108.41,BS,2016-05-07 9:27,,,32,5,2016,7,DY16-06,Oscar Dyson,,Gadus chalcogrammus,,,27912.55419,15072.77926,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5170,60BON,DY16-06 86 2 60BON 1,DY16-06,2,1,UBN4,125,GOOD,333,54.9332,-165.4765,PLNKSURV,Y,0,113,194.42,BS,2016-05-13 8:35,,,86,5,2016,13,DY16-06,Oscar Dyson,,Gadus chalcogrammus,,,5.1435,5.81216,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5171,60BON,DY16-07 1 2 60BON 1,DY16-07,2,1,BD1,116,GOOD,505,54.364,-165.438,GRID,Y,0,104,216.056,BS,2016-05-19 9:18,,,1,5,2016,19,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,9.25686,9.62713,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5172,60BON,DY16-07 2 1 60BON 1,DY16-07,1,1,BA4,136,GOOD,505,54.71,-165.2682,GRID,Y,0,125,223.013,BS,2016-05-19 11:25,,,2,5,2016,19,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,22.42022,28.02527,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5173,60BON,DY16-07 3 1 60BON 1,DY16-07,1,1,BD7,171,QUEST,505,54.802,-165.8527,GRID,Y,0,159,393.962,BS,2016-05-19 13:42,Wire angle at 56 degrees.,,3,5,2016,19,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5174,60BON,DY16-07 4 1 60BON 1,DY16-07,1,1,BA10,123,GOOD,505,55.147,-165.6828,GRID,Y,0,110,234.787,BS,2016-05-19 16:03,,,4,5,2016,19,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,25.55508,28.11059,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5175,60BON,DY16-07 5 1 60BON 1,DY16-07,1,1,AX7,111,GOOD,505,55.0495,-165.0762,GRID,Y,0,99,211.01,BS,2016-05-19 18:12,,,5,5,2016,19,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,23.69556,23.4586,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5176,60BON,DY16-09 74 3 60BON 1,DY16-09,3,1,,71,GOOD,505,57.9918,-169.0127,GRID,Y,0,63,116.959,BS,2016-09-18 6:49,,,74,9,2016,18,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5177,60BON,CF16-01 14 2 60BON 1,CF16-01,2,1,,31,GOOD,505,61.5016,-169.006,GRID,Y,0,25,61.226,BS,2016-09-01 0:36,,,14,9,2016,1,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5178,60BON,CF16-01 15 2 60BON 1,CF16-01,2,1,,42,GOOD,505,61.5035,-170.0192,GRID,Y,0,35,89.802,BS,2016-09-01 15:25,Hung at 25m for 30 seconds waiting for the vessel to turn. Gear tending under the boat entire tow. ,,15,9,2016,1,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5179,60BON,CF16-01 16 2 60BON 1,CF16-01,2,1,,41,GOOD,505,61.9993,-170.0079,GRID,Y,0,35,97.843,BS,2016-09-01 21:07,,,16,9,2016,1,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5180,60BON,CF16-01 17 2 60BON 1,CF16-01,2,1,,32,GOOD,505,62.5049,-170.003,GRID,Y,0,26,52.659,BS,2016-09-02 3:55,,,17,9,2016,2,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5181,60BON,CF16-01 18 2 60BON 1,CF16-01,2,1,,33,GOOD,505,62.0091,-169.0089,GRID,Y,0,29,54.329,BS,2016-09-02 15:32,"Jellies in both 60cm nets, removed 1 staurophora mertensi from 60 net 1 ~15cm. ",,18,9,2016,2,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5182,60BON,CF16-01 19 2 60BON 1,CF16-01,2,1,,23,GOOD,505,62.0059,-167.9936,GRID,Y,0,19,47.16,BS,2016-09-02 20:46,,,19,9,2016,2,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5183,60BON,CF16-01 20 2 60BON 1,CF16-01,2,1,,25,GOOD,505,62.0133,-166.982,GRID,Y,0,22,37.849,BS,2016-09-03 1:41,,,20,9,2016,3,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5184,60BON,DY16-07 6 1 60BON 1,DY16-07,1,1,AU4,45,GOOD,505,54.9522,-164.5,GRID,Y,0,33,59.71,BS,2016-05-19 21:18,Rapid zooplankton assessment not done due to large jelly in 60Bon net 2,,6,5,2016,19,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5185,60BON,DY16-07 7 1 60BON 1,DY16-07,1,1,AR7,97,GOOD,505,55.2933,-164.3278,GRID,Y,0,86,182.034,BS,2016-05-19 23:28,,,7,5,2016,19,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,38.45435,33.07075,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5186,60BON,DY16-07 9 1 60BON 1,DY16-07,1,1,AO4,49,GOOD,505,55.1962,-163.7343,GRID,Y,0,37,69.878,BS,2016-05-20 4:44,,,9,5,2016,20,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,71.55328,26.47471,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5187,60BON,DY16-07 10 1 60BON 1,DY16-07,1,1,AL7,74,GOOD,505,55.5142,-163.5522,GRID,Y,0,63,100.994,BS,2016-05-20 6:36,,,10,5,2016,20,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,69.31105,43.66596,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5188,60BON,DY16-07 11 1 60BON 1,DY16-07,1,1,AI4,32,QUEST,505,55.4235,-162.9525,GRID,Y,0,20,38.609,BS,2016-05-20 8:45,"Net 2 large tentacles wrapped around flowmeter. ~14"" jellyfish clogged net 2 60BON, lots of small cross jellies no RZA. Wire angle at 57 degrees.",,11,5,2016,20,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,"1 165 Gadidae (stage 6) to 168 G. chalcogrammus (stage 1)
1 168 G. chalcogrammus (stage 1) to 165 Gadidae (stage 1)",51.80139,10.36028,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5189,60BON,DY16-07 13 1 60BON 1,DY16-07,1,1,AC10,79,GOOD,505,56.101,-162.6018,GRID,Y,0,68,154.435,BS,2016-05-20 12:46,,,13,5,2016,20,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,"257 Icelinus spp. (stage 6) to 198 Icelinus borealis
",4396.67174,2989.73678,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5190,60BON,DY16-07 113 1 60BON 1,DY16-07,1,1,AF49,36,GOOD,505,58.841,-165.8638,PLNKSURV,Y,0,25,46.33,BS,2016-05-29 8:53,Adaptive sampling station,,113,5,2016,29,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,237.42715,59.35679,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5191,60BON,DY16-07 104 1 60BON 1,DY16-07,1,1,AU28,81,GOOD,505,56.7023,-166.1962,GRID,Y,0,71,151.3,BS,2016-05-28 13:07,,,104,5,2016,28,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,92.53139,65.69729,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5192,60BON,DY16-06 10 2 60BON 1,DY16-06,2,1,M2N,69,GOOD,333,57.019,-164.2243,PLNKSURV,Y,0,58,53.441,BS,2016-05-05 18:06,5 jars for 60BON net 1 sample,,10,5,2016,11,DY16-06,Oscar Dyson,,Gadus chalcogrammus,,,916.89901,531.80143,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5193,60BON,DY16-06 13 2 60BON 1,DY16-06,2,1,70M4,70,GOOD,333,56.9125,-164.8455,PLNKSURV,Y,0,61,95.643,BS,2016-05-05 23:00,5 jars for 60BON net 1 sample NOTE: Internal labels on 60 cm and 20 cm bongo samples read ST 12 - should be ST13,,13,5,2016,5,DY16-06,Oscar Dyson,,Gadus chalcogrammus,,,334.57754,204.0923,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5194,60BON,CF16-01 21 2 60BON 1,CF16-01,2,1,,28,GOOD,505,62.5023,-168.959,GRID,Y,0,22,66.25,BS,2016-09-06 0:49,,,21,9,2016,6,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,15.09434,3.32075,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5195,60BON,CF16-01 22 2 60BON 1,CF16-01,2,1,,25,QUEST,505,62.5013,-168.0038,GRID,Y,0,20,251.905,BS,2016-09-07 22:43,60BON NETS 1&2 Flowmeter revs > AVG +3 SD.,,22,9,2016,7,CF16-01,Cape Flattery,,Gadus chalcogrammus,,,3.96975,0.79395,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5196,60BON,DY16-09 28 2 60BON 1,DY16-09,2,1,,66,GOOD,505,57.5095,-166.0017,GRID,Y,0,61,111.946,BS,2016-09-02 2:46,60BON NET1 2 CHRYSAORA. 20BON NET1 1 AEQUOREA,,28,9,2016,2,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5197,60BON,DY16-09 26 2 60BON 1,DY16-09,2,1,,57,GOOD,505,58.0005,-166.0037,GRID,Y,0,52,112.761,BS,2016-09-01 21:27,"7 small Chry. 3-4 Staur. jellies removed from net 1, net 2 no better.",,26,9,2016,1,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5198,60BON,DY16-09 29 2 60BON 1,DY16-09,2,1,,72,GOOD,505,57.0012,-165.9958,GRID,Y,0,69,134.232,BS,2016-09-02 10:04,,,29,9,2016,2,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5199,60BON,DY16-09 30 2 60BON 1,DY16-09,2,1,,71,GOOD,505,57.002,-165.0273,GRID,Y,0,65,118.161,BS,2016-09-02 13:29,,,30,9,2016,2,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5200,60BON,DY16-09 31 2 60BON 2,DY16-09,2,2,,79,GOOD,505,56.5085,-164.9942,GRID,Y,0,74,123.06,BS,2016-09-02 20:42,60 Bon swapped due to windblown flowmeter on net 1. One chr. and 3 aeq. jellies removed from 60bon net2.,,31,9,2016,2,DY16-09,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5201,60BON,DY16-07 55 1 60BON 1,DY16-07,1,1,AF19,77,GOOD,505,56.643,-163.6238,GRID,Y,0,66,126.53,BS,2016-05-24 7:50,,,55,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,260.80771,172.13309,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5202,60BON,DY16-07 56 1 60BON 1,DY16-07,1,1,AC22,67,GOOD,505,56.9805,-163.4543,GRID,Y,0,56,111.392,BS,2016-05-24 9:46,,,56,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,1544.09652,864.69405,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5203,60BON,DY16-07 57 1 60BON 1,DY16-07,1,1,Z25,53,QUEST,505,57.321,-163.2857,PLNKSURV,Y,0,42,61.927,BS,2016-05-24 11:44,Adaptive sampling station. Lots of algae. Wire angle at 56 degrees.,,57,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,3584.86605,1505.64374,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5204,60BON,DY16-07 58 1 60BON 1,DY16-07,1,1,W28,47,GOOD,505,57.659,-163.1253,PLNKSURV,Y,0,36,73.777,BS,2016-05-24 13:45,Adaptive sampling station,,58,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,4879.56951,1756.64502,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5205,60BON,DY16-07 59 1 60BON 1,DY16-07,1,1,T31,41,GOOD,505,57.9982,-162.9618,PLNKSURV,Y,0,31,62.997,BS,2016-05-24 15:42,Adaptive sampling station,,59,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,1904.85261,590.50431,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5206,60BON,DY16-07 60 1 60BON 1,DY16-07,1,1,Q34,33,GOOD,505,58.337,-162.7987,PLNKSURV,Y,0,22,43.96,BS,2016-05-24 17:41,Adaptive sampling station,,60,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,409.46315,90.08189,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5207,60BON,DY16-07 90 1 60BON 1,DY16-07,1,1,AI34,62,GOOD,505,57.6263,-165.1102,GRID,Y,0,52,102.141,BS,2016-05-27 7:06,"60BON Net 2: 1 four inch, 1 two inch jellyfish rinsed and removed. 60BON Net 1: 3 three inch jellyfish rinsed and removed. 20BON Net 2: 1 three inch jellyfish rinsed and removed.",,90,5,2016,27,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,1958.07756,1018.20033,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5208,60BON,DY16-07 92 1 60BON 1,DY16-07,1,1,AO28,74,GOOD,505,56.9443,-165.4377,GRID,Y,0,64,86.392,BS,2016-05-27 11:24,Lots of algae,,92,5,2016,27,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,370.40467,237.05899,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5209,60BON,DY16-07 93 1 60BON 1,DY16-07,1,1,AR25,79,GOOD,505,56.6075,-165.5993,GRID,Y,0,68,110.704,BS,2016-05-27 13:22,,,93,5,2016,27,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,9.0331,6.14251,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5210,60BON,DY16-07 94 1 60BON 1,DY16-07,1,1,AU22,93,GOOD,505,56.2703,-165.7657,GRID,Y,0,83,176.071,BS,2016-05-27 15:24,,,94,5,2016,27,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,17.03858,14.14202,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5211,60BON,DY16-07 61 1 60BON 1,DY16-07,1,1,N37,26,QUEST,505,58.6753,-162.6288,PLNKSURV,Y,0,16,37.615,BS,2016-05-24 19:46,Adaptive sampling station. Wire angle at 60 degrees.,,61,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,53.17028,8.50724,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5212,60BON,DY16-07 163 1 60BON 1,DY16-07,1,1,BV55,104,GOOD,505,57.6117,-171.5382,GRID,Y,0,93,180.582,BS,2016-06-03 17:25,,,163,6,2016,3,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,287.95783,267.80078,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5213,60BON,DY16-07 164 1 60BON 1,DY16-07,1,1,BY52,108,GOOD,505,57.2738,-171.6798,GRID,Y,0,98,168.426,BS,2016-06-03 19:29,,,164,6,2016,3,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,445.29942,436.39343,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5214,60BON,DY16-07 165 1 60BON 1,DY16-07,1,1,CB49,118,GOOD,505,56.934,-171.8293,GRID,Y,0,107,227.753,BS,2016-06-03 21:35,,,165,6,2016,3,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,8.78144,9.39614,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5215,60BON,DY16-07 166 1 60BON 1,DY16-07,1,1,CE46,138,GOOD,505,56.596,-171.9695,GRID,Y,0,129,238.533,BS,2016-06-03 23:45,,,166,6,2016,3,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5216,60BON,DY16-07 95 1 60BON 1,DY16-07,1,1,AX19,116,GOOD,505,55.9325,-165.9348,GRID,Y,0,106,183.028,BS,2016-05-27 17:39,,,95,5,2016,27,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,10.92729,11.58293,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5217,60BON,DY16-07 192 1 60BON 1,DY16-07,1,1,BP37,79,GOOD,505,56.533,-169.4752,GRID,Y,0,68,128.823,BS,2016-06-06 7:09,,,192,6,2016,6,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,582.19417,395.89204,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5218,60BON,DY16-07 193 1 60BON 1,DY16-07,1,1,BS34,355,GOOD,505,56.1907,-169.6365,GRID,Y,0,298,429.13,BS,2016-06-06 9:17,,,193,6,2016,6,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5219,60BON,DY16-07 167 1 60BON 1,DY16-07,1,1,CB43,147,GOOD,505,56.4937,-171.387,GRID,Y,0,135,294.726,BS,2016-06-04 1:53,,,167,6,2016,4,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
5220,60BON,DY16-07 168 1 60BON 1,DY16-07,1,1,BY46,117,GOOD,505,56.8312,-171.2365,GRID,Y,0,106,203.9,BS,2016-06-04 4:04,,,168,6,2016,4,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,4.90436,5.19863,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5221,60BON,DY16-07 62 1 60BON 1,DY16-07,1,1,Q40,29,QUEST,505,58.7752,-163.2513,PLNKSURV,Y,0,18,47.554,BS,2016-05-24 22:13,Adaptive sampling station. Wire angle at 59 degrees.,,62,5,2016,24,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,189.25853,34.06653,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5222,60BON,DY16-07 63 1 60BON 1,DY16-07,1,1,T37,35,GOOD,505,58.4385,-163.411,PLNKSURV,Y,0,25,57.645,BS,2016-05-25 0:17,Adaptive sampling station.,,63,5,2016,25,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,2168.44479,542.1112,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5223,60BON,DY16-07 64 1 60BON 1,DY16-07,1,1,W34,43,GOOD,505,58.0992,-163.5717,PLNKSURV,Y,0,34,68.655,BS,2016-05-25 2:23,"Adaptive sampling station		",,64,5,2016,25,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,5316.43726,1807.58867,Larvae,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5224,60BON,DY16-07 195 1 60BON 1,DY16-07,1,1,BM34,116,GOOD,505,56.433,-168.8933,GRID,Y,0,107,208.793,BS,2016-06-06 13:50,,,195,6,2016,6,DY16-07,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Larvae,,,,
