OBJECTID,GEAR_NAME,HAUL_ID,CRUISE,NET,FOCI_GRID,LAT,LON,STATION_NAME,HAUL_NAME,GMT_DATE_TIME,BOTTOM_DEPTH,HAUL_PERFORMANCE,MESH,PURPOSE,PRIMARY_NET,MIN_GEAR_DEPTH,MAX_GEAR_DEPTH,VOLUME_FILTERED,GEOGRAPHIC_AREA,COMMENTS_HAUL,POLYGONAL_AREA,MONTH_,YEAR_,DAY_,SHIP_CRUISE_NAME,SHIP_NAME,COMMENTS_SAMPLES,species_name,COMMON_NAME_1,COMMENTS_SPECIMEN,LARVALCATCHPER1000M3,LARVALCATCHPER10M2,STAGE_NAME,SPECIES_NAME_1,SPECIES_CODE_ICHBASE,SPECIES_NAME_ICHBASE,COMMON_NAME_ICHBASE
5993,60BON,2AR07 14 2 60BON 1,2AR07,1,,58.36383,-171.0165,14,2,7/9/2007 1:27,81,GOOD,333,PLNKSURV,Y,0,75,121.19352,BS,,,7,2007,9,20070288,Arcturus,,Gadus chalcogrammus,,,8.25127,6.18845,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5994,60BON,3MF06 52 2 60BON 1,3MF06,1,AR10,55.5075,-164.54167,52,2,5/15/2006 9:44,100,GOOD,505,GRID,Y,0,100,89.46938,BS,Missed SeaCAT upcast data from 0-35 m because data acquisition was not turned on yet. 20Bon nets twisted on retrieval. RevsPerSecond < 2 stnd devs from ave.,771.1199,5,2006,15,MF06-06,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
5995,60BON,2DY09 30 9 60BON 1,2DY09,1,,57.859,-168.88316,30,9,5/3/2009 3:25,72,GOOD,333,PLNKSURV,Y,0,66,131.37839,BS,,,5,2009,3,DY09-06,Oscar Dyson,,Gadus chalcogrammus,,,15.2232,10.04731,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
5996,60BON,1WE10 33 2 60BON 1,1WE10,1,70M15,57.50317,-167.66133,33,2,8/26/2010 16:08,71,GOOD,505,PLNKSURV,Y,0,60,107.69673,BS,,,8,2010,26,WE10-08,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
5997,60BON,1BE11 1 1 60BON 1,1BE11,1,20118001,56.497,-169.99,1,1,8/21/2011 8:54,100,GOOD,505,PLNKSURV,Y,0,94,119.46916,BS,"150 and 505 tangled for 179 seconds, reset the tow",,8,2011,21,1BE11,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
5998,60BON,1BE11 11 1 60BON 1,1BE11,1,20118011,58.496,-170.998,11,1,8/24/2011 7:50,83,GOOD,505,PLNKSURV,Y,0,64,110.76284,BS,"jellies in both nets,fixed net 2, net 1 jelly (260mm, 1000ml) net 2 jelly (170mm, 300ml)",,8,2011,24,1BE11,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
5999,60BON,1BE11 13 1 60BON 1,1BE11,1,20118013,59.499,-170.997,13,1,8/24/2011 17:24,74,QUEST,505,PLNKSURV,Y,0,38,85.68807,BS,"miscommunication, fished shallow. Net 1 had a jelly, Chrysoara m. 148mm, 225ml. Fixed net 2. wire angle 56 deg at depth.",,8,2011,24,1BE11,Bristol Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
6000,60BON,3DY12 182 2 60BON 1,3DY12,1,70M09,57.31667,-166.0237,182,2,9/23/2012 6:13,70,GOOD,505,PLNKSURV,Y,0,59,148.4801,BS,cups on codends; but came off 20bons on deployment,,9,2012,23,DY12-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
6001,60BON,3DY12 204 1 60BON 1,3DY12,1,,57.99533,-171.9997,204,1,10/5/2012 22:31,104,GOOD,505,GRID,Y,0,93,204.1573,BS,,,10,2012,5,DY12-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
6002,60BON,3DY12 21 1 60BON 1,3DY12,1,,57.00233,-163.0027,21,1,8/23/2012 19:55,63,GOOD,505,GRID,Y,0,53,147.5019,BS,,,8,2012,23,DY12-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
6003,60BON,5MF05 128 1 60BON 1,5MF05,1,BA4,54.7065,-165.272,128,1,5/19/2005 14:01,136,GOOD,505,GRID,Y,0,127,203.42418,BS,,772.9158,5,2005,19,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,24.57918,31.21556,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6004,60BON,5MF05 23 2 60BON 1,5MF05,1,B7,56.98117,-158.87633,23,2,5/12/2005 13:37,25,GOOD,505,GRID,Y,0,18,23.84052,BS,,731.2479,5,2005,12,MF05-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
6005,60BON,1ME08 94 2 60BON 1,1ME08,1,70M24,58.04483,-169.67366,94,2,9/3/2008 22:32,72,GOOD,333,PLNKSURV,Y,0,61,135.19258,BS,,,9,2008,3,MGLN45MV,Melville,,Gadus chalcogrammus,,,0,0,Egg,,,,
6006,60BON,1ME08 129 2 60BON 1,1ME08,1,CN9,56.28483,-165.70383,129,2,9/6/2008 17:37,91,GOOD,333,PLNKSURV,Y,0,83,141.37619,BS,flow meters spinning in wind. 1 Chrysaura melanaster jelly removed from 60BON net 1. Flowmeter revs > AVG + 2 SD.,,9,2008,6,MGLN45MV,Melville,,Gadus chalcogrammus,,,0,0,Egg,,,,
6007,60BON,2DY10 64 1 60BON 2,2DY10,2,M2,56.87417,-164.02066,64,1,5/12/2010 10:42,73,GOOD,500,PLNKSURV,Y,0,67,119.18126,BS,2 jellies in 60BON net 2.  60BON net 1 and 20BON nets 1 and 2 questionable due to low flow counts and possible net plugging from brown algae.,,5,2010,12,DY10-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
6008,60BON,1WE10 92 2 60BON 1,1WE10,1,SL6A,61.99833,-171.91917,92,2,8/30/2010 11:44,50,GOOD,505,PLNKSURV,Y,0,42,79.00597,BS,,,8,2010,30,WE10-08,Wecoma,,Gadus chalcogrammus,,,0,0,Egg,,,,
6009,60BON,2AR08 4 1 60BON 1,2AR08,1,,59.34517,-166.6185,4,1,6/23/2008 2:48,24,GOOD,333,PLNKSURV,Y,0,18,28.27859,BS,,,6,2008,23,200801,Arcturus,,Gadus chalcogrammus,,,35.36244,6.36524,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6010,60BON,1DN88 G160A 1 60BON 2,1DN88,2,,55.04167,-164.8333,G160A,1,4/11/1988 1:02,89,GOOD,505,GRID,Y,0,83,126.23357,BS,,2637.81,4,1988,11,,Darvin,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,1948.76846,1617.47782,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6011,60BON,1DN88 G173A 1 60BON 2,1DN88,2,,54.78667,-166.9167,G173A,1,4/16/1988 9:10,320,GOOD,505,GRID,Y,0,290,490.45065,BS,Flowmeter revs < AVG - 2 SD.,2966.2,4,1988,16,,Darvin,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,18.35047,53.21636,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6012,60BON,1MF99 24 1 60BON 1,1MF99,1,,56.16167,-165.16721,24,1,4/15/1999 22:41,95,GOOD,505,GRID,Y,0,89,137.62624,BS,,775.2061,4,1999,15,MF99-04,Miller Freeman,,Gadus chalcogrammus,,,72.66056,64.6679,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6013,60BON,1MP91 G042A 1 60BON 1,1MP91,1,,56.1,-165.2833,G042A,1,4/19/1991 19:30,93,QUEST,333,GRID,Y,0,85,91.39446,BS,Wire angle at 32 deg.,3099.78,4,1991,19,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,4562.63979,3878.24382,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6014,60BON,1MP91 G059A 1 60BON 1,1MP91,1,,56.55,-167.3,G059A,1,4/22/1991 7:30,103,GOOD,333,GRID,Y,0,79,92.65849,BS,,3207.08,4,1991,22,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,8892.87101,7025.3681,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6015,60BON,1MP91 G070A 1 60BON 1,1MP91,1,,55.29167,-170,G070A,1,4/24/1991 0:10,2068,GOOD,333,GRID,Y,0,212,193.56073,BS,,3957.84,4,1991,24,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,0,0,Egg,,,,
6016,60BON,1MP91 G076A 1 60BON 1,1MP91,1,,56.95,-169.25,G076A,1,4/24/1991 21:35,72,GOOD,333,GRID,Y,0,65,64.32541,BS,,4203.11,4,1991,24,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,555767.9306,361249.1549,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6017,60BON,1MP91 G135A 1 60BON 1,1MP91,1,,54.16667,-169.46671,G135A,1,5/7/1991 18:00,2013,GOOD,333,GRID,Y,0,193,220.27831,BS,,3421.67,5,1991,7,MP91-02,Mlechney Put,,Gadus chalcogrammus,,,0,0,Egg,,,,
6018,60BON,1MP91 G002A 2 60BON 1,1MP91,1,,54.73333,-165.46671,G002A,2,4/14/1991 7:30,220,GOOD,333,GRID,Y,0,206,184.59998,BS,,3052.12,4,1991,14,MP91-02,Mlechney Put,Sample_Type corrected from 4 to 4. (1/19/2015),Gadus chalcogrammus,,,341.27848,703.03366,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6019,60BON,DY14-06 228 1 60BON 1,DY14-06,1,BV70,58.7108,-172.6685,228,1,6/6/2014 18:24,107,GOOD,505,GRID,Y,0,97,189.90275,BS,,,6,2014,6,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,1100.56331,1067.54642,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6020,60BON,DY14-06 229 1 60BON 1,DY14-06,1,BY70,58.5892,-173.024,229,1,6/6/2014 19:57,113,GOOD,505,GRID,Y,0,103,184.6662,BS,,,6,2014,6,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,373.64715,384.85657,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6021,60BON,DY14-06 189 1 60BON 1,DY14-06,1,BG52,57.986,-169.4735,189,1,6/4/2014 6:08,70,GOOD,505,GRID,Y,0,60,104.28631,BS,,,6,2014,4,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,469.86033,281.9162,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6022,60BON,AE14-02 42 2 60BON 1,AE14-02,1,,61.4972,-166.9955,42,2,9/17/2014 0:19,22,GOOD,505,GRID,Y,0,18,49.6634,BS,wire angle 60 deg at depth.,,9,2014,17,AE14-02,Alaska Endeavor,,Gadus chalcogrammus,,,0,0,Egg,,,,
6023,60BON,1SS03 74 1 60BON 1,1SS03,1,,55.79067,-164.0117,74,1,9/9/2003 20:22,90,GOOD,505,PLNKSURV,Y,0,86,102.12574,BS,Calibration factor provided by collecting agency.,,9,2003,9,SS03-01,Sea Storm,,Gadus chalcogrammus,,,29.37555,25.26297,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6024,60BON,1SS03 96 1 60BON 1,1SS03,1,,57.27083,-162.0733,96,1,9/14/2003 4:08,48,GOOD,505,PLNKSURV,Y,0,46,62.05787,BS,Calibration factor provided by collecting agency.,,9,2003,14,SS03-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6025,60BON,1SS04 103 1 60BON 1,1SS04,1,,62.53183,-167.03267,103,1,9/16/2004 15:01,33,GOOD,505,PLNKSURV,Y,0,30,38.4286,BS,Calibration factor provided by collecting agency.,,9,2004,16,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6026,60BON,1SS04 115 1 60BON 1,1SS04,1,,61.99917,-170.00983,115,1,9/20/2004 14:57,44,GOOD,505,PLNKSURV,Y,0,40,59.52435,BS,Calibration factor provided by collecting agency.,,9,2004,20,SS04-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6027,60BON,2MF98 23 1 60BON 1,2MF98,1,,54.92117,-165.48019,23,1,4/11/1998 20:19,129,GOOD,505,PLNKSURV,Y,0,119,255.41158,BS,,,4,1998,11,MF98-05A,Miller Freeman,,Gadus chalcogrammus,,,7.8305,9.31829,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6028,60BON,2MF98 25 1 60BON 1,2MF98,1,,54.59,-165.6573,25,1,4/12/1998 0:48,348,GOOD,505,PLNKSURV,Y,0,338,532.6582,BS,Flowmeter revs > AVG + 2 SD.,,4,1998,12,MF98-05A,Miller Freeman,,Gadus chalcogrammus,,,3.75475,12.69107,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6029,60BON,1SU94 68 2 60BON 1,1SU94,1,,58.27833,-174.27499,68,2,9/8/1994 12:44,238,QUEST,333,PLNKSURV,Y,0,222,424.73883,BS,Flowmeter revs > AVG + 3 SD.,,9,1994,8,SU94-06,Surveyor,,Gadus chalcogrammus,,,0,0,Egg,,,,
6030,60BON,0MF91 G001A 1 60BON 1,0MF91,1,,53.12833,-169,G001A,1,3/11/1991 4:27,273,GOOD,333,GRID,Y,0,250,395.40387,BS,,1471.01,3,1991,11,MF91-01,Miller Freeman,,Gadus chalcogrammus,,Added a space between cruise ID and Station ID in IchID. (6/5/08),91.04615,227.61537,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6031,60BON,0MF91 G002A 1 60BON 1,0MF91,1,,53.5,-168.98171,G002A,1,3/11/1991 7:08,1157,GOOD,333,GRID,Y,0,530,794.12756,BS,Flowmeter revs > AVG + 2 SD.,3154.57,3,1991,11,MF91-01,Miller Freeman,,Gadus chalcogrammus,,,386.58777,2048.91516,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6032,60BON,0MF91 G018A 1 60BON 1,0MF91,1,,54.33167,-166.0267,G018A,1,3/15/1991 1:00,550,GOOD,333,GRID,Y,0,492,696.97803,BS,Flowmeter revs > AVG + 2 SD.,1962.4,3,1991,15,MF91-01,Miller Freeman,,Gadus chalcogrammus,,,14849.82245,73061.12647,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6033,60BON,DY14-06 48 1 60BON 1,DY14-06,1,AL16,56.1803,-164.1837,48,1,5/24/2014 15:00,90,GOOD,505,GRID,Y,0,80,140.73959,BS,,,5,2014,24,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,511.58313,409.2665,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6034,60BON,AE14-01 26 2 60BON 1,AE14-01,1,DBO2.1,64.6722,-169.9167,26,2,9/10/2014 21:03,47,GOOD,505,GRID,Y,0,42,68.64092,BS,15917 had a negative count but net 1 was fixed. 16327 had a count of 739,,9,2014,10,AE14-01,Alaska Endeavor,,Gadus chalcogrammus,,,0,0,Egg,,,,
6035,60BON,AE14-02 46 2 60BON 1,AE14-02,1,,61.5025,-171.0018,46,2,9/18/2014 3:17,52,GOOD,505,GRID,Y,0,52,78.68164,BS,"Winch Problems, 60 BON touched bottom",,9,2014,18,AE14-02,Alaska Endeavor,,Gadus chalcogrammus,,,0,0,Egg,,,,
6036,60BON,AE14-02 47 2 60BON 1,AE14-02,1,,60.9991,-171.0103,47,2,9/18/2014 16:41,56,GOOD,505,GRID,Y,0,51,73.38553,BS,,,9,2014,18,AE14-02,Alaska Endeavor,,Gadus chalcogrammus,,,0,0,Egg,,,,
6037,60BON,DY14-06 32 1 60BON 1,DY14-06,1,AR4,55.067,-164.116,32,1,5/23/2014 12:36,36,GOOD,505,GRID,Y,0,23,60.45398,BS,wire angle 58 deg at depth.,,5,2014,23,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,1703.77533,391.86833,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6038,60BON,DY14-06 71 1 60BON 2,DY14-06,2,W16,56.7823,-162.2408,71,1,5/26/2014 3:14,73,GOOD,505,GRID,Y,0,62,109.0131,BS,,,5,2014,26,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,27.51963,17.06217,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6039,60BON,AE14-02 33 2 60BON 1,AE14-02,1,,62.5014,-168.0049,33,2,9/14/2014 20:05,30,GOOD,505,GRID,Y,0,25,57.64918,BS,"	",,9,2014,14,AE14-02,Alaska Endeavor,,Gadus chalcogrammus,,changed SPECIES_CODE_ICHBASE from 165 to 168 (6/6/2017),34.6926,8.67315,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6040,60BON,DY14-08 138 2 60BON 1,DY14-08,1,70M9,57.3205,-166.0183,138,2,9/22/2014 12:43,69,GOOD,505,PLNKSURV,Y,0,60,142.95378,BS,"60BON Net 2, 2 jellyfish each 5cm diameter and bird feathers",,9,2014,22,DY14-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
6041,60BON,1GP99 10 2 60BON 1,1GP99,1,,54.85917,-165.2598,10,2,7/14/1999 20:13,138,GOOD,333,PLNKSURV,Y,0,125,140.79959,BS,,,7,1999,14,GP99-2,Great Pacific,,Gadus chalcogrammus,,,21.30688,26.6336,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6042,60BON,1GP99 17 1 60BON 1,1GP99,1,,55.3735,-164.6583,17,1,7/15/1999 22:26,110,GOOD,333,PLNKSURV,Y,0,90,117.54466,BS,Diatom bloom,,7,1999,15,GP99-2,Great Pacific,,Gadus chalcogrammus,,,8.5074,7.65666,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6043,60BON,1GP99 18 2 60BON 1,1GP99,1,,55.49317,-164.8607,18,2,7/16/1999 0:45,110,GOOD,333,PLNKSURV,Y,0,95,100.81451,BS,20BON Net 1 flowmeter propellor fell off AND was poured through wrong seive - after net 2 discarded.  Kept sample anyhow.,,7,1999,16,GP99-2,Great Pacific,,Gadus chalcogrammus,,,0,0,Egg,,,,
6044,60BON,DY14-06 202 1 60BON 1,DY14-06,1,BJ58,58.3037,-170.299,202,1,6/5/2014 2:26,74,GOOD,505,GRID,Y,0,64,130.61479,BS,,,6,2014,5,DY14-06,Oscar Dyson,,Gadus chalcogrammus,,,390.46114,249.89513,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6045,60BON,DY14-08 140 2 60BON 2,DY14-08,2,70M11,57.4365,-166.509,140,2,9/22/2014 15:15,69,QUEST,333,PLNKSURV,Y,0,60,139.07446,BS,,,9,2014,22,DY14-08,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
6046,60BON,1SS02 19 1 60BON 1,1SS02,1,,58.49967,-161.9995,19,1,8/26/2002 0:06,25,GOOD,335,PLNKSURV,NPQ,0,25,73.97624,BS,A BASIS Project; Station ID 20021019. Volume filtered provided by collecting agency.,,8,2002,26,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6047,60BON,1SS02 19 1 60BON 2,1SS02,2,,58.49967,-161.9995,19,1,8/26/2002 0:06,25,GOOD,505,PLNKSURV,Y,0,25,74.12814,BS,A BASIS Project; Station ID 20021019. Volume filtered provided by collecting agency.,,8,2002,26,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6048,60BON,1SS02 101 1 60BON 2,1SS02,2,,61.00067,-168.4688,101,1,9/21/2002 0:38,27,GOOD,505,PLNKSURV,Y,0,27,73.51299,BS,Volume filtered calculated by collecting agency.,,9,2002,21,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6049,60BON,1SS02 108 1 60BON 2,1SS02,2,,62.00733,-169.97031,108,1,9/22/2002 16:51,40,GOOD,505,PLNKSURV,Y,0,40,101.74867,BS,Volume filtered calculated by collecting agency.,,9,2002,22,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6050,60BON,1SS02 11 1 60BON 1,1SS02,1,,56.5,-162,11,1,8/24/2002 0:33,61,GOOD,335,PLNKSURV,NPQ,0,61,95.86307,BS,Volume filtered calculated by collecting agency.,,8,2002,24,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6051,60BON,1SS02 11 1 60BON 2,1SS02,2,,56.5,-162,11,1,8/24/2002 0:33,61,GOOD,505,PLNKSURV,Y,0,61,46.3709,BS,Volume filtered calculated by collecting agency.,,8,2002,24,SS02-01,Sea Storm,,Gadus chalcogrammus,,,21.56525,13.1548,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6052,60BON,1SS02 13 1 60BON 1,1SS02,1,,57,-162,13,1,8/24/2002 19:00,58,GOOD,335,PLNKSURV,NPQ,0,58,67.63499,BS,Volume filtered calculated by collecting agency.,,8,2002,24,SS02-01,Sea Storm,,Gadus chalcogrammus,,,29.57049,17.15089,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6053,60BON,1SS02 132 1 60BON 2,1SS02,2,,64.00033,-168.00101,132,1,10/2/2002 20:45,28,GOOD,505,PLNKSURV,Y,0,28,33.23273,BS,Volume filtered calculated by collecting agency.,,10,2002,2,SS02-01,Sea Storm,,Gadus chalcogrammus,,,90.27245,25.27629,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6054,60BON,1SS02 142 1 60BON 2,1SS02,2,,62.99983,-167.00079,142,1,10/4/2002 23:00,19,GOOD,505,PLNKSURV,Y,0,19,30.64307,BS,Volume filtered calculated by collecting agency.,,10,2002,4,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6055,60BON,1SS02 63 1 60BON 2,1SS02,2,,54.5,-165.9997,63,1,9/10/2002 15:17,200,GOOD,505,PLNKSURV,Y,0,200,150.32192,BS,Volume filtered calculated by collecting agency.,,9,2002,10,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6056,60BON,1SS02 78 1 60BON 1,1SS02,1,,58.25017,-167.0005,78,1,9/15/2002 21:35,45,GOOD,335,PLNKSURV,NPQ,0,45,96.96424,BS,Volume filtered calculated by collecting agency.,,9,2002,15,SS02-01,Sea Storm,,Gadus chalcogrammus,,,20.62616,9.28177,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6057,60BON,1SS02 80 1 60BON 2,1SS02,2,,58.75267,-167.0125,80,1,9/16/2002 15:49,35,GOOD,505,PLNKSURV,Y,0,35,1.05561,BS,A BASIS Project; Station ID 20021080. Volume filtered provided by collecting agency.,,9,2002,16,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6058,60BON,1SS02 86 1 60BON 2,1SS02,2,,59.49967,-168.0022,86,1,9/17/2002 21:37,30,GOOD,505,PLNKSURV,Y,0,30,80.35547,BS,Volume filtered calculated by collecting agency.,,9,2002,17,SS02-01,Sea Storm,,Gadus chalcogrammus,,,0,0,Egg,,,,
6059,60BON,7MF95 136 1 60BON 2,7MF95,2,,55.7515,-164.1362,136,1,5/16/1995 12:02,94,GOOD,333,OTHER,NPQ,0,87,116.76842,BS,EXPLORATORY,,5,1995,16,MF95-07,Miller Freeman,,Gadus chalcogrammus,,,0,0,Egg,,,,
6060,60BON,9MF96 7 1 60BON 1,9MF96,1,,55.56783,-163.41299,7,1,7/24/1996 8:11,74,GOOD,505,PLNKSURV,Y,0,64,95.69095,BS,,,7,1996,24,MF96-12,Miller Freeman,,Gadus chalcogrammus,,,261.25773,167.20494,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6061,60BON,7MF95 103 1 60BON 1,7MF95,1,,55.0445,-165.0958,103,1,5/13/1995 17:51,111,GOOD,333,GRID,Y,0,101,186.6796,BS,,763.56,5,1995,13,MF95-07,Miller Freeman,,Gadus chalcogrammus,,,4446.12052,4490.58172,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6062,60BON,7MF95 110 1 60BON 1,7MF95,1,,55.425,-162.9485,110,1,5/14/1995 5:53,33,GOOD,333,GRID,Y,0,25,43.34651,BS,,716.39,5,1995,14,MF95-07,Miller Freeman,,Gadus chalcogrammus,,,1453.40421,363.35105,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6063,60BON,1EE10 41 1 60BON 1,1EE10,1,,62.50093,-169.9979,41,1,9/21/2010 0:05,36,GOOD,505,PLNKSURV,Y,0,22,32.6888,BS,A BASIS Project; Station ID 20105041. Volume filtered provided by collecting agency.,,9,2010,21,EE10-01,Epic Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
6064,60BON,1EE10 55 1 60BON 1,1EE10,1,,64.09015,-162.6665,55,1,9/25/2010 16:06,20,GOOD,505,PLNKSURV,Y,0,16,36.3317,BS,A BASIS Project; Station ID 20105055. Volume filtered provided by collecting agency.,,9,2010,25,EE10-01,Epic Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
6065,60BON,1EE10 59 1 60BON 1,1EE10,1,,64.33295,-166.0044,59,1,9/27/2010 1:54,21,GOOD,505,PLNKSURV,Y,0,10,21.57311,BS,A BASIS Project; Station ID 20105059. Volume filtered provided by collecting agency.,,9,2010,27,EE10-01,Epic Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
6066,60BON,1EE10 61 1 60BON 1,1EE10,1,,64.50083,-168.0028,61,1,9/28/2010 22:53,35,GOOD,505,PLNKSURV,Y,0,25,32.92069,BS,A BASIS Project; Station ID 20105061. Volume filtered provided by collecting agency.,,9,2010,28,EE10-01,Epic Explorer,,Gadus chalcogrammus,,,0,0,Egg,,,,
6067,60BON,DY15-04 10 2 60BON 1,DY15-04,1,UBN6,55.0415,-165.1118,10,2,4/28/2015 0:48,113,GOOD,505,PLNKSURV,Y,0,105,227.104,BS,flowmeters spinning in wind during deployment,,4,2015,28,DY15-04,Oscar Dyson,,Gadus chalcogrammus,,,8.80654,9.24686,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6068,60BON,DY15-04 12 2 60BON 1,DY15-04,1,UBN4,54.9255,-165.4877,12,2,4/28/2015 3:08,126,GOOD,505,PLNKSURV,Y,0,118,217.508,BS,,,4,2015,28,DY15-04,Oscar Dyson,,Gadus chalcogrammus,,,9.19506,10.85018,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6069,60BON,DY15-04 18 2 60BON 1,DY15-04,1,UBW2,54.4773,-166.0245,18,2,4/28/2015 12:09,531,GOOD,505,PLNKSURV,Y,0,300,481.734,BS,,,4,2015,28,DY15-04,Oscar Dyson,,Gadus chalcogrammus,,,10.37917,31.13752,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
6070,60BON,DY15-04 15 2 60BON 1,DY15-04,1,UBN1,54.7512,-166.0655,15,2,4/28/2015 6:54,220,GOOD,505,PLNKSURV,Y,0,210,414.831,BS,,,4,2015,28,DY15-04,Oscar Dyson,,Gadus chalcogrammus,,,0,0,Egg,,,,
6071,60BON,DY15-04 19 1 60BON 1,DY15-04,1,UBW1,54.3593,-165.9292,19,1,4/28/2015 13:32,466,GOOD,505,PLNKSURV,Y,0,300,608.115,BS,,,4,2015,28,DY15-04,Oscar Dyson,,Gadus chalcogrammus,,,19.73311,59.19933,Egg,Gadus chalcogrammus,168,Gadus chalcogrammus,Walleye Pollock
